CustomerID,FirstName,LastName,Gender,Birthdate,Email,Phone,Country,City,SignupDate,IsSubscribed
1073,Diane,Reynolds,Male,1971-06-22,dylan03@gmail.com,(892)584-9073x420,Thailand,Khon Kaen,2023-07-03,True
1074,Cole,Manning,Male,2005-04-02,bmitchell@yahoo.com,(951)418-6482x308,Thailand,Bangkok,2023-11-15,True
1075,Karen,Anderson,Male,2001-04-06,zhorton@yahoo.com,962-332-6058,Malaysia,Kuala Lumpur,2025-02-14,True
1076,Jennifer,Sherman,Female,1971-04-12,sroberson@hotmail.com,173.066.2931,Malaysia,Johor Bahru,2024-07-04,True
1077,Christopher,Cain,Male,1966-02-23,kenneththomas@yahoo.com,(594)698-9062x327,Singapore,Singapore,2024-06-26,False
1078,Jeffrey,Wells,Prefer not to say,1990-08-23,nicoleperez@carey.biz,487-084-7795x41767,Malaysia,Penang,2023-07-09,False
1079,Lee,Watkins,Female,1965-04-07,dcurry@jones.org,8945896268,Singapore,Singapore,2024-03-28,False
1080,William,Pierce,Prefer not to say,1990-03-02,aliciacallahan@gmail.com,+1-761-239-6121x90518,Vietnam,Da Nang,2023-10-19,True
1081,Cory,Hebert,Male,2004-01-12,dixondennis@gmail.com,+1-706-690-1079x2372,Vietnam,Ho Chi Minh City,2025-03-25,False
1082,Angela,Hughes,Male,2001-04-14,joshuamccarthy@spears.info,3506757896,Singapore,Singapore,2025-05-30,True
1083,Krista,Grimes,Male,1972-12-30,hannah07@yahoo.com,123.155.5057,Malaysia,Kuala Lumpur,2025-02-09,True
1084,Michael,Schneider,Female,1995-09-17,zacharypage@yahoo.com,045-883-1141x470,Singapore,Singapore,2023-01-16,True
1085,Karen,Mayer,Female,2004-02-09,gonzalezamanda@yahoo.com,568-910-9779,Thailand,Khon Kaen,2023-05-05,True
1086,Amanda,Russo,Female,1969-09-02,linda45@hunt-baker.info,001-403-664-0163,Thailand,Chiang Mai,2024-10-20,False
1087,Christie,Castillo,Female,1993-12-05,kellysierra@chavez-stark.org,001-273-186-8302x915,Malaysia,Penang,2023-06-24,False
1088,Micheal,Thornton,Male,1980-09-15,jeremyevans@bond-doyle.com,+1-548-396-6073,Singapore,Singapore,2025-04-13,False
1089,Kelly,Cruz,Female,1992-01-18,hthompson@yahoo.com,001-958-417-4916x1705,Malaysia,Johor Bahru,2024-03-06,False
1090,Stacy,Merritt,Female,1965-03-26,ecunningham@flowers.com,001-447-609-4837x74029,Vietnam,Ho Chi Minh City,2022-12-17,False
1091,Amanda,Roberts,Male,2003-05-05,kellijohnson@coleman.com,001-099-621-8366x7719,Vietnam,Ho Chi Minh City,2023-06-09,True
1092,Veronica,Gutierrez,Male,1965-04-21,wendyfrancis@ramirez.com,(234)998-0137,Thailand,Phuket,2024-07-05,True
1093,Angela,Vance,Female,1993-03-22,davismichelle@hotmail.com,524-461-4409,Vietnam,Da Nang,2024-09-14,False
1094,Jason,Frank,Female,1983-11-06,ztorres@hamilton-parker.biz,1863726319,Thailand,Phuket,2023-08-09,True
1095,Kimberly,Kelly,Female,2003-09-30,michael22@yahoo.com,+1-764-149-0038x50255,Malaysia,Penang,2025-05-23,False
1096,Jessica,Irwin,Male,1978-06-12,nancy67@gmail.com,(883)904-7331,Thailand,Bangkok,2023-03-05,False
1097,Sara,Hill,Female,2007-05-07,gloria49@hernandez.com,978-879-5312x040,Vietnam,Ho Chi Minh City,2023-12-24,False
1098,Marco,Sanchez,Male,1993-09-20,mdavis@gmail.com,001-858-001-8731x439,Vietnam,Hanoi,2025-05-20,True
1099,Mark,Mays,Male,1977-01-09,aolson@welch.info,+1-187-109-6856,Thailand,Chiang Mai,2023-04-06,False
1100,David,Juarez,Female,1963-08-07,thomasronald@hotmail.com,+1-331-542-3060x02302,Vietnam,Ho Chi Minh City,2024-03-08,False
1101,Ryan,Rogers,Female,2004-01-12,leonardruth@gmail.com,(411)420-6670,Singapore,Singapore,2025-01-15,False
1102,Leslie,Scott,Female,2000-01-26,davismichelle@orozco-harris.net,(222)400-5392,Thailand,Chiang Mai,2023-05-06,True
1103,Elizabeth,Williams,Female,1985-09-15,daviselizabeth@todd.com,843-391-3325x286,Singapore,Singapore,2023-09-09,True
1104,Laura,Moore,Male,2000-09-03,marisa64@yahoo.com,(342)864-4976,Vietnam,Hanoi,2023-05-27,True
1105,Glen,Silva,Female,1989-04-06,josephmcgee@hotmail.com,001-536-773-4985,Malaysia,Johor Bahru,2022-12-04,False
1106,Christy,Greer,Male,1984-03-28,cookgregory@yahoo.com,(559)147-6253x8096,Malaysia,Penang,2023-08-29,True
1107,Kevin,Adams,Female,1985-02-21,richardperkins@moore-humphrey.com,001-665-353-8962x98532,Malaysia,Penang,2024-09-03,True
1108,James,Bartlett,Male,1986-06-03,kennethmorgan@gmail.com,(763)835-4346,Vietnam,Da Nang,2024-02-19,True
1109,Mark,Curry,Prefer not to say,1976-10-06,zglover@ryan.com,+1-981-615-3811x683,Singapore,Singapore,2025-03-28,True
1110,Christopher,Sanchez,Female,1993-10-29,danderson@vazquez-hampton.com,489-678-0826,Thailand,Bangkok,2024-11-13,True
1111,Audrey,Wilson,Male,1968-05-02,lbowers@yahoo.com,001-762-542-9264x56339,Thailand,Khon Kaen,2024-01-28,True
1112,Steve,Adkins,Female,1999-10-25,lewislori@yahoo.com,112.664.9719x67068,Thailand,Bangkok,2023-05-15,True
1113,Jeffery,Walker,Female,1967-07-20,blancharddaniel@glover-duncan.com,(399)490-1333x4437,Singapore,Singapore,2023-11-10,False
1114,Martha,Douglas,Male,1973-12-16,campbellmargaret@hotmail.com,001-410-167-9301x481,Singapore,Singapore,2024-09-08,True
1115,Richard,Hester,Female,1999-05-10,williamslarry@english.com,866.168.0199x03421,Singapore,Singapore,2023-05-07,True
1116,Jonathan,Woodard,Female,1982-05-25,pamela03@yahoo.com,160.791.7913,Thailand,Khon Kaen,2023-10-04,True
1117,Patrick,Miller,Female,1992-09-13,gibbsdarren@patton.org,+1-402-470-2881x41128,Malaysia,Penang,2025-03-20,False
1118,Melissa,Evans,Female,1969-04-21,bartoncathy@yahoo.com,857.646.3913x8107,Vietnam,Ho Chi Minh City,2024-11-09,False
1119,Christina,Rodriguez,Female,1985-10-14,gary21@campbell-williams.com,535-069-6261,Malaysia,Kuala Lumpur,2024-03-09,False
1120,Amy,Olsen,Female,1982-12-10,gregory74@smith.com,717-989-9488x5669,Vietnam,Hanoi,2024-08-19,True
1121,William,Hendrix,Female,2000-09-07,johnsondaniel@haynes.biz,558.422.7172,Vietnam,Hanoi,2024-02-08,True
1122,Richard,Hodges,Female,1984-08-10,anthony60@yahoo.com,0144130686,Malaysia,Kuala Lumpur,2024-07-24,False
1123,Jorge,Cobb,Female,1994-11-02,mcdowelladam@hotmail.com,(689)041-7282x07623,Vietnam,Hanoi,2023-09-02,False
1124,Jennifer,Martinez,Male,2004-11-19,jeromearnold@thompson.com,8475283599,Thailand,Khon Kaen,2025-01-14,False
1125,Kenneth,Smith,Female,1966-04-12,shaun13@wu-garcia.com,505.357.2289,Thailand,Khon Kaen,2025-06-09,False
1126,Sandra,Smith,Non-binary,1989-09-18,bowmansharon@yahoo.com,809.783.0280x1041,Thailand,Chiang Mai,2023-06-18,False
1127,Keith,Delacruz,Male,1982-06-01,chris52@hodges.com,867.428.0218x8930,Vietnam,Hanoi,2025-07-20,True
1128,Jeffrey,Cooper,Prefer not to say,1998-01-21,stevenrichards@contreras.com,+1-974-369-9055x85575,Malaysia,Penang,2024-07-17,False
1129,Ashley,Wolfe,Female,1961-06-02,barbaradoyle@yahoo.com,+1-690-452-8986x061,Malaysia,Johor Bahru,2025-06-04,False
1130,Paul,Fisher,Male,1976-05-15,xavila@english-miller.com,(761)368-1498,Malaysia,Johor Bahru,2023-02-10,False
1131,Donald,Robinson,Male,1961-05-24,timothyross@hotmail.com,(964)447-7250,Singapore,Singapore,2023-02-26,False
1132,Julian,Lopez,Male,1969-08-01,jasonhunt@gmail.com,172-415-5369x158,Malaysia,Penang,2025-03-01,False
1133,Leslie,Campbell,Male,1999-10-22,fthompson@lamb.com,033.329.5945x231,Singapore,Singapore,2024-05-05,True
1134,Danielle,Dorsey,Female,1969-06-24,brandonsmith@gmail.com,+1-662-991-7217x429,Vietnam,Ho Chi Minh City,2024-04-10,True
1135,Maria,Johnson,Female,1965-12-02,xweaver@gmail.com,539-266-9370,Vietnam,Hanoi,2023-06-30,False
1136,Jeffrey,Martinez,Male,1984-02-26,davidhall@porter.net,001-502-206-1901x93335,Thailand,Khon Kaen,2024-08-03,False
1137,Jeremiah,Munoz,Female,1965-10-07,brownandrew@perkins.com,(564)718-5594,Vietnam,Da Nang,2025-07-15,False
1138,Jessica,Riley,Female,2002-04-21,aaronbauer@acosta-madden.com,001-316-778-1456x4743,Singapore,Singapore,2022-11-30,False
1139,Alexander,Singh,Male,2001-11-05,james91@gmail.com,+1-776-665-0527x61209,Vietnam,Da Nang,2024-10-16,True
1140,Angela,Underwood,Male,2004-02-05,akelley@hotmail.com,902-231-1678,Singapore,Singapore,2023-08-02,True
1141,Andrew,Soto,Female,1992-07-07,matthewtaylor@gmail.com,+1-718-592-1268x48563,Singapore,Singapore,2024-10-13,True
1142,Christopher,Mitchell,Female,1970-05-11,andrewjohnson@hotmail.com,753.989.2313,Singapore,Singapore,2025-01-08,False
1143,Jordan,Cooper,Male,2004-10-28,isalazar@yahoo.com,001-841-783-7659x15382,Vietnam,Ho Chi Minh City,2023-07-07,True
1144,Clinton,Maxwell,Male,2005-05-29,klara@patterson.com,(127)245-5337x565,Malaysia,Kuala Lumpur,2023-01-30,True
1145,Christina,Madden,Female,1977-09-14,brianna22@yahoo.com,001-451-046-2506,Thailand,Phuket,2024-07-18,False
1146,David,Bradley,Male,1982-04-02,michele20@yahoo.com,001-276-729-3509x79344,Singapore,Singapore,2025-05-13,True
1147,Charles,Johnston,Female,1980-06-29,rachel22@gmail.com,778-045-7972x5184,Vietnam,Hanoi,2023-06-30,True
1148,Stephen,Harris,Male,2004-03-19,carterangela@schroeder.info,+1-209-451-6767x0636,Singapore,Singapore,2023-02-15,True
1149,Jeffrey,Taylor,Female,1995-05-27,adamjones@gmail.com,(008)484-2648,Vietnam,Da Nang,2025-08-01,True
1150,James,Mullins,Female,1988-10-10,yjohnson@hotmail.com,(896)713-6054,Vietnam,Ho Chi Minh City,2023-10-09,False
1151,Samantha,Macdonald,Female,2000-10-15,hartmitchell@ramirez-espinoza.com,324-951-9350,Singapore,Singapore,2025-06-26,False
1152,Chris,Nolan,Male,1979-11-09,alvarezkristin@hotmail.com,001-080-388-9044x104,Malaysia,Penang,2022-11-28,True
1153,Joseph,Brown,Prefer not to say,1987-08-09,charles35@gmail.com,148.374.7558x03090,Thailand,Phuket,2023-03-02,True
1154,Sandra,Black,Female,1981-08-15,seth77@hotmail.com,019-027-1698x837,Vietnam,Da Nang,2023-05-06,True
1155,Ryan,Rodriguez,Female,1995-02-10,hpollard@yahoo.com,199-767-5983,Singapore,Singapore,2023-05-05,False
1156,Ernest,Jones,Female,1962-11-02,cooktiffany@gmail.com,(345)819-5657x285,Thailand,Phuket,2023-10-02,True
1157,Michael,Allen,Female,1976-11-02,erik62@mcdonald.info,801-584-6687x93030,Vietnam,Hanoi,2023-12-15,True
1158,Kristina,Peterson,Female,1970-09-21,timothycruz@hotmail.com,+1-345-150-2528,Singapore,Singapore,2023-07-20,False
1159,Sherry,Simmons,Female,1976-03-26,ameyers@moon.com,+1-738-277-7711x8425,Vietnam,Da Nang,2024-06-24,False
1160,Heather,Castillo,Female,1994-04-17,aaronmorrison@gmail.com,121.024.2344x730,Malaysia,Kuala Lumpur,2023-06-14,True
1161,Joanne,Webb,Female,2007-01-27,ndavis@hotmail.com,(199)716-5965x66764,Vietnam,Hanoi,2024-05-21,True
1162,Catherine,Cummings,Female,1985-09-11,keithadams@gilbert.com,(426)537-9322,Vietnam,Hanoi,2023-01-29,False
1163,Bethany,Wolf,Female,1976-08-05,ssmith@mendoza-sanchez.com,001-157-911-5010x16260,Vietnam,Hanoi,2023-04-13,False
1164,William,Taylor,Female,1983-09-22,megan59@boyer-sellers.com,548.835.7192,Malaysia,Penang,2023-01-13,False
1165,Justin,Powell,Male,1998-10-18,patrick86@hughes.com,3172665282,Thailand,Phuket,2023-05-13,True
1166,Philip,Cook,Female,2000-04-20,ssantiago@williams.com,8601460519,Singapore,Singapore,2024-03-23,True
1167,Anita,Morgan,Male,1974-03-09,zrich@harris.com,563.693.0100,Singapore,Singapore,2023-01-03,True
1168,Bridget,Fox,Female,2000-07-02,tranadriana@smith.net,2835415892,Singapore,Singapore,2023-01-24,False
1169,Felicia,Howell,Male,1975-08-29,jasmin76@davis-townsend.biz,(808)122-6815,Singapore,Singapore,2025-07-24,False
1170,Kevin,Ellis,Female,2007-06-17,wbradford@hotmail.com,110.583.3096,Singapore,Singapore,2025-05-03,False
1171,Sarah,Jacobs,Female,2002-02-07,codyrichards@gmail.com,001-426-937-6501x6767,Thailand,Khon Kaen,2025-01-07,False
1172,William,Mendoza,Female,1968-07-10,bmcintosh@fox.com,001-627-629-2266x6788,Thailand,Khon Kaen,2023-04-28,False
1173,Ashley,Watts,Female,1990-06-15,herringveronica@yahoo.com,(289)890-7499,Vietnam,Hanoi,2022-12-14,False
1174,Lindsey,Cunningham,Female,1967-03-23,matthew77@hernandez-morris.org,640.838.5805x0141,Thailand,Bangkok,2023-12-07,False
1175,Daniel,Valentine,Female,1986-05-16,marnold@hotmail.com,295-651-8871,Thailand,Khon Kaen,2024-10-11,False
1176,Mckenzie,Parker,Male,1989-02-28,marksmichael@smith.com,492-878-7570x302,Singapore,Singapore,2023-05-23,True
1177,James,Martinez,Female,1970-03-15,brownwilliam@hotmail.com,7429069522,Thailand,Khon Kaen,2025-05-30,True
1178,Jeremy,Lopez,Male,2001-02-24,waltersalfred@tanner.info,+1-302-426-6249x7537,Vietnam,Ho Chi Minh City,2023-08-05,True
1179,Keith,Johnson,Female,1982-03-24,romankathryn@yahoo.com,(956)740-6873x5445,Singapore,Singapore,2025-08-09,False
1180,Jonathan,Ramsey,Female,1979-02-06,ikemp@hotmail.com,(583)483-4835x86267,Malaysia,Kuala Lumpur,2023-11-02,False
1181,Ryan,Myers,Male,1980-05-24,ericvalencia@yahoo.com,587.089.4326x9834,Malaysia,Penang,2023-10-28,True
1182,John,Cantrell,Female,1989-04-21,kellykathryn@yahoo.com,050-928-4672x00734,Singapore,Singapore,2024-03-08,True
1183,Samantha,Chang,Male,1973-05-07,vgriffin@meadows-richard.org,450-380-1625x85150,Vietnam,Da Nang,2023-08-21,False
1184,Hannah,Fields,Male,1980-05-28,barrettsusan@gmail.com,353-127-9433x7953,Singapore,Singapore,2023-06-21,True
1185,Lauren,Hardy,Female,1966-11-04,johngomez@hill.biz,(274)286-6251x085,Vietnam,Ho Chi Minh City,2023-03-29,True
1186,Jeffrey,Lee,Male,2006-01-23,kelly14@hotmail.com,001-609-193-5117x45553,Thailand,Khon Kaen,2025-01-05,True
1187,Holly,Bradshaw,Male,1988-06-08,glopez@bryant-wright.com,(121)575-6264x1260,Malaysia,Penang,2024-10-31,False
1188,Jonathan,Wilson,Female,2004-07-28,lmoore@hotmail.com,6931963039,Thailand,Chiang Mai,2025-02-01,True
1189,Matthew,Jones,Female,1993-08-15,matthew59@fernandez.biz,312.343.8880x485,Singapore,Singapore,2025-06-12,True
1190,Diane,Santos,Male,1963-11-22,cathy36@diaz-trevino.com,+1-231-342-7557,Thailand,Chiang Mai,2023-04-16,True
1191,Steven,Obrien,Male,1964-05-07,kelly04@green.com,+1-436-953-1029x7711,Thailand,Phuket,2024-07-07,False
1192,Alfred,Thomas,Male,1999-10-11,yjacobs@lamb-browning.com,(816)291-0873,Vietnam,Ho Chi Minh City,2024-04-08,True
1193,Eric,Garcia,Male,1997-06-03,ebradley@ramos-shelton.biz,001-710-529-8770x74599,Singapore,Singapore,2025-07-14,False
1194,Nathaniel,Gonzalez,Male,1977-04-21,brent20@gmail.com,001-683-878-9034x50295,Malaysia,Penang,2023-04-01,False
1195,Ricardo,Juarez,Female,1963-03-19,nelsoncassandra@kramer.info,+1-541-823-6881x01382,Vietnam,Da Nang,2025-01-16,True
1196,Gerald,Williams,Male,1981-05-03,johnbrooks@gardner.com,1388253208,Vietnam,Ho Chi Minh City,2024-10-20,True
1197,Gina,Jones,Non-binary,2005-09-26,cummingsdana@gmail.com,(038)917-3690x78947,Malaysia,Kuala Lumpur,2023-09-29,False
1198,Timothy,Williams,Female,1961-07-29,christopherhale@gmail.com,001-070-716-3485x08951,Thailand,Chiang Mai,2024-09-22,True
1199,Jay,Smith,Female,1985-04-08,khanbreanna@dean.com,(456)972-9655x619,Singapore,Singapore,2023-09-03,False
1200,Shawn,Jimenez,Female,1976-01-30,znavarro@gmail.com,001-886-263-9561x266,Singapore,Singapore,2023-09-12,True
